,Raman Shift /cm$^{-1}$,Intensity /a.u.
355,706.443,-20.23986266195425
356,707.405,34.94118595717009
357,708.366,-6.888712115658564
358,709.327,95.27042981880004
359,710.288,132.41859913489316
360,711.249,115.55578301643982
361,712.21,44.681968382436025
362,713.17,-24.20285807921755
363,714.13,-17.09870976996899
364,715.09,132.9944022806012
365,716.05,19.076468718583783
366,717.01,80.1474799240932
367,717.969,24.207426239110646
368,718.928,70.25629784530975
369,719.887,-52.705915124042804
370,720.846,36.320777323791845
371,721.805,-14.663629653263342
372,722.764,-189.65914096993583
373,723.722,-21.66576010390054
374,724.68,-46.68347194625676
375,725.638,-125.71225926489205
376,726.596,-23.752100252702803
377,727.553,-172.80296078278116
378,728.511,-59.864804400531284
379,729.468,-27.93757771665696
380,730.425,106.97877852484817
381,731.382,15.884326317867817
382,732.339,-17.22087255769293
383,733.295,-55.33675635368854
384,734.252,-138.4632616343406
385,735.208,-226.60031954087754
386,736.164,-97.74784764513242
387,737.12,-234.90574131211542
388,738.075,80.92611367244899
389,739.031,-81.25214545641211
390,739.986,66.55961837448194
391,740.941,64.36155020103251
392,741.896,-142.8462050739763
393,742.851,-56.06350267646485
394,743.805,205.70981616658173
395,744.759,29.47391572239576
396,745.714,-86.77104015320583
397,746.668,-88.02488766336683
398,747.621,-89.28745450767747
399,748.575,-102.55855975930899
400,749.528,-145.8380137412678
401,750.482,-97.12561672583251
402,751.435,-83.42115469316559
403,752.388,11.27559589487646
404,753.34,-81.035133248286
405,754.293,-147.3531104317699
406,755.245,-9.678096023268154
407,756.197,-11.009835949887929
408,757.149,28.65192480969199
409,758.101,67.30744235575912
410,759.053,-68.04302726869719
411,760.004,-177.39922815528917
412,760.955,-151.76089772742125
413,761.906,-9.127756023401162
414,762.857,-104.49950820895901
415,763.808,-52.87585855533325
416,764.759,-16.256501092815597
417,765.709,-89.64112466988081
418,766.659,-106.02941654188544
419,767.609,61.57894482064876
420,768.559,-11.815708661921235
421,769.509,37.78695480760507
422,770.458,-87.61273181565048
423,771.407,132.98556434787315
424,772.356,15.582184763767145
425,773.305,-69.82252936833902
426,774.254,3.7717631200139294
427,775.202,23.36541023989048
428,776.151,-59.041240005175496
429,777.099,55.55216034162004
430,778.047,62.14596502312634
431,778.995,232.74052767108515
432,779.942,140.3362017929394
433,780.89,279.93334043063805
434,781.837,346.53229634547097
435,782.784,403.1334217388612
436,783.731,164.73706811919328
437,784.678,507.34358618859187
438,785.624,547.9533263197372
439,786.571,703.5666378706374
440,787.517,811.1838691034063
441,788.463,1094.8053668730354
442,789.409,1151.4314764121664
443,790.355,1420.0625407638254
444,791.3,1809.6989006681615
445,792.245,2233.3408940252157
446,793.19,2762.988855115622
447,794.135,3507.64311375334
448,795.08,4516.303994226353
449,796.025,5472.971813807384
450,796.969,6636.64688073652
451,797.913,7926.329492307894
452,798.857,9136.019932542371
453,799.801,10485.71846960816
454,800.745,11432.425353401457
455,801.688,12418.140812847003
456,802.632,13043.865054004706
457,803.575,13089.59825809818
458,804.518,12712.340580263302
459,805.461,11856.09214945676
460,806.403,10962.853069210589
461,807.346,9478.623419344654
462,808.288,8060.403257753107
463,809.23,6643.192623372855
464,810.172,5614.991539020022
465,811.114,4591.80001422434
466,812.055,3879.6180472855667
467,812.996,3110.445627319874
468,813.938,2876.2827356842063
469,814.879,2538.1293475146376
470,815.819,2246.9854321946805
471,816.76,2103.8509540315645
472,817.701,2096.725872838553
473,818.641,2093.610144221224
474,819.581,2072.5037195916884
475,820.521,2259.4065461748396
476,821.461,2327.3185670505554
477,822.4,2388.2397207799368
478,823.34,2588.1699412694397
479,824.279,2871.109157649069
480,825.218,3050.057293872469
481,826.157,3584.0142681510697
482,827.095,4045.9799925961815
483,828.034,4430.9543721511
484,828.972,5003.937303667179
485,829.91,5427.928675133873
486,830.848,6112.928364532745
487,831.786,6826.936238989507
488,832.724,7434.952153404014
489,833.661,7915.975949022279
490,834.598,8170.00745222043
491,835.535,8379.04647354265
492,836.472,8482.092807193116
493,837.409,7856.146230617942
494,838.346,7203.206504299054
495,839.282,6253.27337300609
496,840.218,5242.34656710229
497,841.154,4313.425804444356
498,842.09,3468.5107924043186
499,843.026,2521.601229727359
500,843.961,1900.6968082216226
501,844.896,1569.797214652066
502,845.832,1109.9021319822532
503,846.766,984.0112400361504
504,847.701,601.1242164179348
505,848.636,490.2407367637752
506,849.57,348.3604755076158
507,850.505,168.48310610291446
508,851.439,148.60830130641625
509,852.372,-61.26426646208711
510,853.306,-236.1349250800231
511,854.24,-371.0039964209245
512,855.173,-483.8717792171228
513,856.106,-466.7385358425672
514,857.039,-576.604481251783
515,857.972,-699.4697846589224
516,858.905,-633.3345587709046
517,859.837,-442.1988477466257
518,860.769,-567.0626336781861
519,861.702,-438.92585532222074
520,862.634,-479.7883958632301
521,863.565,-460.6500954710136
522,864.497,-158.5107472961099
523,865.428,-247.37009934535672
524,866.36,-258.22788409157147
525,867.291,-111.0838097652886
526,868.222,-252.93755929071995
527,869.152,-105.78880470587319
528,870.083,-148.6371932608963
529,871.013,46.51763816138555
530,871.943,16.676067244559817
531,872.873,78.83847157918353
532,873.803,18.00522872248257
533,874.733,-84.82328392599084
534,875.662,2.353310997306835
535,876.592,-46.46460083140482
536,877.521,-64.27663374062104
537,878.45,138.91760249467552
538,879.378,111.11850439860791
539,880.307,96.32646821746312
540,881.235,129.54188997530218
541,882.164,136.76516550354427
542,883.092,280.99669037451895
543,884.02,169.23685988704528
544,884.947,102.48606877795464
545,885.875,359.74471144559357
546,886.802,487.01318208335215
547,887.73,591.2918741651338
548,888.657,695.5811801908239
549,889.583,861.8814914777286
550,890.51,1015.1931979519832
551,891.437,1238.5166878159762
552,892.363,1232.8523472417146
553,893.289,1318.200559924182
554,894.215,1267.5617070926455
555,895.141,1376.9361673399726
556,896.066,1292.3243167239089
557,896.992,1099.7265285483772
558,897.917,938.1431735326478
559,898.842,769.5746201965449
560,899.767,679.021235183609
561,900.692,356.48338359823174
562,901.617,379.9614291867656
563,902.541,243.4557349826173
564,903.465,212.9666632592889
565,904.389,-23.505424196624517
566,905.313,119.03983397554839
567,906.237,-2.3971985599855543
568,907.16,-6.81615837712161
569,908.084,17.78331818517472
570,909.007,-7.598404544089135
571,909.93,-35.96096227147427
572,910.853,68.69601004110154
573,911.775,-88.62711904411844
574,912.698,-75.92998110226836
575,913.62,-135.21219902303346
576,914.542,-115.47338825497354
577,915.464,-112.71315099584535
578,916.386,-188.9310781270142
579,917.308,-115.12674948395215
580,918.229,26.70027361308894
581,919.15,-151.44955887375545
582,920.071,-130.5757970357372
583,920.992,38.32202387792495
584,921.913,-91.75561858557558
585,922.834,-122.8082469556939
586,923.754,11.164625230172533
587,924.674,53.16349646982053
588,925.594,101.1888652387097
589,926.514,183.2412299059979
590,927.434,336.3210886384659
591,928.354,406.42893923642623
592,929.273,452.56527882756563
593,930.192,643.7306037267081
594,931.111,868.9254093435738
595,932.03,951.150189800439
596,932.949,1268.4054374817351
597,933.867,1335.6916428696059
598,934.785,1327.0092939093847
599,935.704,1359.3588758750084
600,936.622,1288.7408713864097
601,937.539,1281.1557603448055
602,938.457,1191.6040200739444
603,939.374,990.0861253352887
604,940.292,891.6025485071004
605,941.209,748.1537599874864
606,942.126,561.7402283913325
607,943.043,463.36242083721663
608,943.959,413.0208033202143
609,944.876,217.7158409086951
610,945.792,227.44799784499628
611,946.708,23.217737936043704
612,947.624,-58.97447546611875
613,948.54,94.87182094412128
614,949.455,82.75709625188028
615,950.37,36.68181935252869
616,951.286,133.64645897593437
617,952.201,43.65148377859441
618,953.116,233.69736214972727
619,954.03,-3.215437608771026
620,954.945,341.91355233759896
621,955.859,323.0848001384511
622,956.773,507.2987732595575
623,957.687,835.5559385205524
624,958.601,1106.856761726489
625,959.515,1211.2017070113034
626,960.428,1633.5912362952222
627,961.342,1974.0258090760763
628,962.255,2481.5058815845186
629,963.168,2812.0319061031587
630,964.081,3389.604329951617
631,964.993,3742.223594825453
632,965.906,4088.8901356410242
633,966.818,4143.604379830231
634,967.73,4552.366746647222
635,968.642,4453.177647058943
636,969.554,4430.037482927626
637,970.466,4106.946647209144
638,971.377,3727.905523999314
639,972.288,3016.9144891800606
640,973.199,2616.9739111775198
641,974.11,1991.0841523839954
642,975.021,1776.2455699578604
643,975.932,1436.4585170753053
644,976.842,1038.723343360034
645,977.752,913.0403955628644
646,978.662,587.4100183571609
647,979.572,510.83255459022985
648,980.482,607.3083459345726
649,981.392,596.8377330410294
650,982.301,613.4210553458324
651,983.21,822.0586510915527
652,984.119,987.7508572939405
653,985.028,1109.4980093246304
654,985.937,1210.3004405797801
655,986.845,1620.1584822365876
656,987.754,1987.0724630516524
657,988.662,2385.0427085412557
658,989.57,2550.069540247554
659,990.478,2727.153274942637
660,991.385,2904.2942242984536
661,992.293,2910.4926945326915
662,993.2,2965.7489860544556
663,994.108,2873.0633934518737
664,995.015,2755.436205381571
665,995.921,2557.8677047540514
666,996.828,2104.3581689689454
667,997.734,1800.907870310166
668,998.641,1595.5170768529133
669,999.547,1277.186053070578
670,1000.453,882.9150602455229
671,1001.359,814.704357105762
672,1002.264,604.5542006134783
673,1003.17,484.4648461014622
674,1004.075,443.4365476934072
675,1004.98,205.46955854408225
676,1005.885,115.56413092140428
677,1006.79,171.72051668234053
678,1007.695,193.93896745273014
679,1008.599,303.21973451495796
680,1009.503,47.56306876355302
681,1010.408,342.9692204866078
682,1011.312,67.43843987709624
683,1012.215,123.97097644206224
684,1013.119,13.567079553657095
685,1014.022,271.2269983361148
686,1014.926,150.95098188652992
687,1015.829,224.73927875953814
688,1016.732,180.5921372078883
689,1017.634,237.50980503485334
690,1018.537,444.4925296825204
691,1019.439,513.5405581179839
692,1020.342,579.6541364193617
693,1021.244,678.8335096377195
694,1022.146,948.0789216647972
695,1023.047,1100.3906150346884
696,1023.949,1165.7688303853502
697,1024.85,1474.2138061539554
698,1025.752,1702.7257784461544
699,1026.653,1901.304980419187
700,1027.554,1960.9516418248277
701,1028.454,2528.6659886122616
702,1029.355,2597.448242808783
703,1030.255,2877.298621384358
704,1031.156,2931.217336114056
705,1032.056,3097.2045930183667
706,1032.956,3064.2605922553303
707,1033.855,3156.3855277886105
708,1034.755,2898.5795874533433
709,1035.654,2774.8429527718945
710,1036.554,2744.1757994694817
711,1037.453,2461.578297721655
712,1038.351,2249.050612215633
713,1039.25,2168.5929027154707
714,1040.149,1916.2053244871277
715,1041.047,1641.8880284594052
716,1041.945,1578.6411617287085
717,1042.843,1274.4648681076724
718,1043.741,1179.3592882516496
719,1044.639,883.3245602670577
720,1045.537,850.3608199016162
721,1046.434,740.4682011363875
722,1047.331,623.6468362517298
723,1048.228,508.8968560470639
724,1049.125,522.218390074504
725,1050.022,410.6115668683924
726,1050.918,329.0765139186369
727,1051.815,167.61335789394798
728,1052.711,324.2222248048929
729,1053.607,296.90324032679564
730,1054.503,288.6565294865359
731,1055.398,235.48221671719875
732,1056.294,305.38042587458403
733,1057.189,208.35128034352965
734,1058.085,100.39490289812602
735,1058.98,242.51141589576218
736,1059.874,215.70094149303623
737,1060.769,135.9636013615418
738,1061.664,102.29951674148106
739,1062.558,118.70880860113903
740,1063.452,137.19159770421174
741,1064.346,-84.25199542303017
742,1065.24,-115.62185052868881
743,1066.134,-19.91783910417871
744,1067.027,-13.139821309996478
745,1067.921,33.71234464531517
746,1068.814,-8.361198159072956
747,1069.707,97.63969328860549
748,1070.6,54.71516281951335
749,1071.493,-76.13464593046228
750,1072.385,39.09041056514616
751,1073.277,25.390483293987927
752,1074.17,70.76572316555394
753,1075.062,96.21628103854528
754,1075.954,165.74230763014566
755,1076.845,161.34395346511155
756,1077.737,-4.97863126327502
757,1078.628,12.774703315604711
758,1079.519,38.60410756026977
759,1080.41,71.50973180369692
760,1081.301,58.49172630165776
761,1082.192,145.55024116690038
762,1083.082,265.6854263952082
763,1083.973,142.89743169127541
764,1084.863,390.18640622843304
765,1085.753,278.552498894227
766,1086.643,258.99585779582776
767,1087.533,481.51663048334376
768,1088.422,534.1149639888718
769,1089.312,676.7910043814991
770,1090.201,581.544896662097
771,1091.09,685.3767844779613
772,1091.979,785.2868103133151
773,1092.867,854.2751152816636
774,1093.756,1006.341838925935
775,1094.644,946.4871190805279
776,1095.533,970.7110915671583
777,1096.421,869.0138903145853
778,1097.308,1015.3956473101607
779,1098.196,815.8564928032101
780,1099.084,870.3965550122812
781,1099.971,818.0159605242407
782,1100.858,744.714834185168
783,1101.745,509.49329920511445
784,1102.632,587.3514773047063
785,1103.519,491.289489185594
786,1104.406,391.3074543747389
787,1105.292,515.4054914165354
788,1106.178,299.583718072754
789,1107.064,414.84225107437305
790,1107.95,416.1812065532031
791,1108.836,273.6006998113771
792,1109.722,383.1008453186878
793,1110.607,253.68175699773928
794,1111.492,376.3435480049302
795,1112.377,245.08633098932114
796,1113.262,496.910217847304
797,1114.147,503.81531998508945
798,1115.032,479.80174781507594
799,1115.916,359.86961074204737
800,1116.8,455.0190172111943
801,1117.684,386.2500749479841
802,1118.568,542.5628907678656
803,1119.452,594.9575707137919
804,1120.336,491.43421974362354
805,1121.219,416.9929416253108
806,1122.102,365.633839143924
807,1122.985,468.3570142505632
808,1123.868,548.162568165073
809,1124.751,535.0506011705911
810,1125.634,647.0212124539576
811,1126.516,815.0745001319083
812,1127.398,815.210561027161
813,1128.281,910.4294903323025
814,1129.163,804.731381609512
815,1130.044,1063.1163266001167
816,1130.926,1236.584415435991
817,1131.807,1312.1357361227856
818,1132.689,1486.7703741929872
819,1133.57,1597.4884125548233
820,1134.451,1950.289931143001
821,1135.332,2222.1750066972636
822,1136.212,2576.143712056779
823,1137.093,2835.196115616367
824,1137.973,3579.3322806185643
825,1138.853,4013.552264635524
826,1139.733,4521.856118080737
827,1140.613,5128.243883340601
828,1141.493,5690.715593757817
829,1142.372,6191.271272418595
830,1143.252,6808.910931027713
831,1144.131,7383.634568907408
832,1145.01,7796.442171762104
833,1145.889,8246.333710528961
834,1146.767,8446.309140552268
835,1147.646,8255.368400683656
836,1148.524,8202.51141288217
837,1149.402,7756.738082596119
838,1150.28,7647.048298868798
839,1151.158,7146.441935230025
840,1152.036,6709.918849915532
841,1152.914,6420.478886868183
842,1153.791,6102.121876611021
843,1154.668,5795.847636826158
844,1155.545,5574.655972991452
845,1156.422,5412.546678993069
846,1157.299,5713.519537567892
847,1158.175,5639.5743206277
848,1159.052,5672.710788657223
849,1159.928,5734.9286908620525
850,1160.804,5686.227765102343
851,1161.68,5674.607737768394
852,1162.556,5640.068323878066
853,1163.431,5174.60922710002
854,1164.307,5149.230139822801
855,1165.182,4545.930744085737
856,1166.057,4125.71071162969
857,1166.932,3743.569705103673
858,1167.807,3288.507378905302
859,1168.682,2760.5233799450652
860,1169.556,2601.6173485564505
861,1170.43,2143.7889195519274
862,1171.305,1835.0377225407246
863,1172.179,1682.3633828444945
864,1173.052,1616.7655221148125
865,1173.926,1160.243758638535
866,1174.799,1223.7977074689843
867,1175.673,1051.4269813389874
868,1176.546,1065.1311905337752
869,1177.419,1060.9099432357216
870,1178.292,835.7628454968981
871,1179.165,836.6895012475761
872,1180.037,651.6895127465104
873,1180.909,771.7624805790729
874,1181.782,489.90800402726745
875,1182.654,579.1256808295911
876,1183.525,610.4151077447277
877,1184.397,602.775880373134
878,1185.269,715.2075930944156
879,1186.14,679.7098390826286
880,1187.011,713.2822100814083
881,1187.882,659.9242964749828
882,1188.753,776.6356872210199
883,1189.624,633.415969957372
884,1190.495,544.2647307686129
885,1191.365,802.1815544725068
886,1192.235,698.1660247982982
887,1193.105,709.21772387089
888,1193.975,729.3362324188565
889,1194.845,727.5211297523165
890,1195.715,682.7719937227484
891,1196.584,747.088400726585
892,1197.454,769.469925794725
893,1198.323,818.9161424638805
894,1199.192,834.426622731833
895,1200.06,851.0009369585496
896,1200.929,1042.638653835158
897,1201.798,1020.3393403507871
898,1202.666,1297.1025614092687
899,1203.534,1371.927879873765
900,1204.402,1493.8148560132431
901,1205.27,1774.7630473528225
902,1206.138,1974.7720084300017
903,1207.005,2313.841290232769
904,1207.873,2435.9704397995556
905,1208.74,2511.1589995411377
906,1209.607,2937.406506996351
907,1210.474,3178.712494681713
908,1211.34,3352.0764892389307
909,1212.207,3363.498010952324
910,1213.073,3445.976573402051
911,1213.94,3631.5116834412947
912,1214.806,3474.102841031283
913,1215.672,3216.749538870212
914,1216.537,3135.451262708073
915,1217.403,2865.2074918613544
916,1218.268,2483.017699375643
917,1219.134,2155.8813525661026
918,1219.999,1979.7979137818547
919,1220.864,1741.7668410602528
920,1221.729,1551.78758847907
921,1222.593,1289.8596066325663
922,1223.458,1190.982343011423
923,1224.322,1013.1552425266309
924,1225.186,889.3777477072181
925,1226.05,835.6492990559054
926,1226.914,828.9693352966824
927,1227.778,681.3372934822255
928,1228.641,492.75260900727517
929,1229.505,510.21471590391593
930,1230.368,411.72304721875116
931,1231.231,563.2770349779676
932,1232.094,432.87611038430987
933,1232.957,418.51970351396085
934,1233.819,482.20724357735526
935,1234.682,344.9381589479053
936,1235.544,335.71187703462783
937,1236.406,338.52782455665147
938,1237.268,419.385427561705
939,1238.13,449.2841114204821
940,1238.991,443.22330066489303
941,1239.853,556.202418928282
942,1240.714,573.2208889575631
943,1241.575,705.278132387255
944,1242.436,561.3735697054508
945,1243.297,603.5066199896974
946,1244.158,791.6767011947923
947,1245.018,940.883230068539
948,1245.879,867.1256217754126
949,1246.739,848.4032895981436
950,1247.599,893.7156450852199
951,1248.459,1037.0620980883323
952,1249.318,1059.4420566717454
953,1250.178,983.8549268256356
954,1251.037,885.3001124212788
