,Strain $\epsilon$ /-,Stress $\sigma$ /MPa
0,0.0,0.0
1,0.0008000000000000007,-0.002598875068263785
2,0.0017000000000000014,0.0
3,0.0025000000000000022,0.002598875068263785
4,0.003300000000000003,-0.002598875068263785
5,0.004199999999999993,0.002598875068263785
6,0.004999999999999993,0.015593250409582711
7,0.005799999999999994,0.015593250409582711
8,0.006699999999999995,0.0077966252047913555
9,0.007499999999999995,0.012994375341318927
10,0.008299999999999997,0.0077966252047913555
11,0.009199999999999996,0.00519775013652757
12,0.009999999999999998,0.002598875068263785
13,0.010799999999999999,0.0077966252047913555
14,0.011699999999999999,0.00519775013652757
15,0.0125,0.0077966252047913555
16,0.013300000000000001,0.0077966252047913555
17,0.0142,0.0
18,0.015000000000000003,0.015593250409582711
19,0.0158,0.00519775013652757
20,0.016699999999999993,0.01039550027305514
21,0.017499999999999995,0.012994375341318927
22,0.018299999999999993,0.01039550027305514
23,0.019199999999999995,0.01039550027305514
24,0.019999999999999997,0.02079100054611028
25,0.020799999999999996,0.018192125477846495
26,0.021699999999999997,0.015593250409582711
27,0.0225,0.012994375341318927
28,0.023299999999999998,0.015593250409582711
29,0.0242,0.015593250409582711
30,0.025,0.012994375341318927
31,0.0258,0.015593250409582711
32,0.0267,0.02079100054611028
33,0.027500000000000004,0.023389875614374066
34,0.028300000000000002,0.033785375887429206
35,0.029199999999999993,0.012994375341318927
36,0.029999999999999992,0.02079100054611028
37,0.030799999999999994,0.023389875614374066
38,0.03169999999999999,0.015593250409582711
39,0.032499999999999994,0.018192125477846495
40,0.033299999999999996,0.031186500819165422
41,0.034199999999999994,0.018192125477846495
42,0.034999999999999996,0.02079100054611028
43,0.0358,0.023389875614374066
44,0.036699999999999997,0.025988750682637854
45,0.0375,0.015593250409582711
46,0.0383,0.023389875614374066
47,0.0392,0.018192125477846495
48,0.04,0.018192125477846495
49,0.0408,0.025988750682637854
50,0.04159999999999999,0.025988750682637854
51,0.042499999999999996,0.025988750682637854
52,0.04329999999999999,0.025988750682637854
53,0.044199999999999996,0.028587625750901638
54,0.045,0.023389875614374066
55,0.045799999999999993,0.03638425095569299
56,0.0467,0.028587625750901638
57,0.0475,0.028587625750901638
58,0.04829999999999999,0.031186500819165422
59,0.04909999999999999,0.028587625750901638
60,0.05,0.025988750682637854
61,0.0508,0.033785375887429206
62,0.0516,0.031186500819165422
63,0.05249999999999999,0.033785375887429206
64,0.05329999999999999,0.03638425095569299
65,0.054200000000000005,0.033785375887429206
66,0.05500000000000001,0.031186500819165422
67,0.0558,0.03638425095569299
68,0.05669999999999999,0.033785375887429206
69,0.057499999999999996,0.04158200109222056
70,0.0583,0.031186500819165422
71,0.05920000000000001,0.031186500819165422
72,0.06000000000000001,0.038983126023956774
73,0.060799999999999986,0.03638425095569299
74,0.0617,0.03638425095569299
75,0.0625,0.03638425095569299
76,0.0633,0.04677975122874813
77,0.0642,0.04158200109222056
78,0.06499999999999999,0.033785375887429206
79,0.0658,0.04418087616048434
80,0.06670000000000001,0.04677975122874813
81,0.0675,0.038983126023956774
82,0.0683,0.033785375887429206
83,0.0692,0.03638425095569299
84,0.06999999999999999,0.04418087616048434
85,0.0708,0.033785375887429206
86,0.07170000000000001,0.033785375887429206
87,0.07250000000000001,0.03638425095569299
88,0.07329999999999999,0.04677975122874813
89,0.0742,0.04418087616048434
90,0.075,0.04158200109222056
91,0.0758,0.04418087616048434
92,0.07669999999999999,0.04158200109222056
93,0.07749999999999999,0.04158200109222056
94,0.0783,0.04937862629701192
95,0.0792,0.05197750136527571
96,0.08,0.04677975122874813
97,0.08080000000000001,0.05197750136527571
98,0.0817,0.05197750136527571
99,0.08249999999999999,0.06497187670659463
100,0.0833,0.04937862629701192
101,0.08420000000000001,0.05197750136527571
102,0.085,0.05977412657006706
103,0.08579999999999999,0.05197750136527571
104,0.0867,0.06757075177485841
105,0.0875,0.04937862629701192
106,0.0883,0.04937862629701192
107,0.08919999999999999,0.04937862629701192
108,0.09,0.04937862629701192
109,0.09079999999999999,0.05457637643353949
110,0.09159999999999999,0.05457637643353949
111,0.0925,0.05197750136527571
112,0.09330000000000001,0.057175251501803276
