H,E
2.7566735143660184,283.68482495864043
2.6588016200311992,346.32451594261386
2.9254221815659567,375.3789286235843
2.8577376227769156,362.6270042748041
2.9409042571510047,424.1535896273473
1.817131456560639,254.95530838669484
1.5400098029850433,193.31049033123145
2.8938303560119953,391.98184825101464
3.1195246127757272,380.0751781138015
4.0657067899423565,321.5040362016027
3.5460123358979807,382.48334702010806
1.649217110007719,173.71205080510555
2.4863641783997927,306.66852764525595
2.9683759514200805,210.54467073298778
3.261241576395955,267.9771280788153
2.9701439979127597,205.8188282201503
1.2724435566275112,165.02211974935025
1.7448333407313774,181.22985940286836
3.537549235769408,263.34563336975856
3.388521811374918,393.9081345391267
2.833838912938346,330.5240286536553
1.0831019638958053,149.35677856199138
2.600911262195939,287.11718465469346
2.9091461964789302,267.3629457414212
3.1150825593226608,383.9864873611451
2.910073715503824,392.5971180098352
2.8120494784787193,436.99533856297745
3.002410421797942,385.7317531553621
2.5767339258628454,254.62988730234423
1.3129171732331757,161.13893606498027
1.606144245113724,197.15502895901838
1.5122274009225267,182.418783734558
2.4236616328196297,246.61204039080528
1.6460486171416258,220.5162570848245
1.2298333339641891,153.49226568593835
1.2635258923379435,161.92376910988213
1.262085984930798,162.5701390689327
2.002113023637764,295.53708921435356
2.737646331254125,419.6868836694993
2.2505331149893153,226.5194847740465
2.643803929349037,333.4618805975812
1.7478367944763524,168.65302309407195
2.8386884912822516,383.78745197818927
2.940736262450085,442.4019104193542
2.943309874450353,402.7520627334316
2.9610236102909884,402.8364394045638
3.1417560456095432,411.2512586365672
3.203090252240707,368.0417368246451
2.9790238095798554,323.21830026846146
1.4222685917676259,189.3216704686515
1.6661179681505585,203.7697567527486
1.9930755510685445,252.41136881236218
2.88847522267795,284.34939424335175
3.3528095336121195,289.62111580606336
3.250351494246437,411.9530512521117
1.8543341962744346,249.49349203681024
1.1664468274301547,153.80548630880122
1.2991176497871593,165.13312923655633
1.4103445171929678,185.7183712787606
2.8320354839617776,385.10103858466806
2.8714101678183432,408.33965218972963
1.222340968778876,153.42320654984908
2.2116535876446006,307.2739886407646
2.226457804213961,262.38255797530934
1.3643050123440335,176.15298853679283
1.276755112478879,177.49928074367617
1.400411595708319,186.64050522969288
1.6201042194982966,237.62504421674296
1.1479844193975015,164.5515780102107
1.1635871962490851,149.27025133581338
1.2263926647266825,134.86080485970615
1.2443636088733774,182.10036090142236
2.7757790386606764,488.218497139215
1.34986697214979,163.91850489785057
2.5049830442278207,243.1411208066795
2.5593817454148433,235.3161350357538
1.4081482503984855,147.94048555216622
1.2381816052496637,131.75431965569842
2.3377285211284753,229.039760677351
1.8652276035569741,197.46052348055252
1.151090533874663,159.52743751602338
1.2612432483766254,154.7446348958186
2.9641073005564764,314.0460979350531
1.362757810425721,182.7968926952014
1.0674102120455535,199.76022086010212
1.5198294988510086,197.30695574536455
1.6759506478263584,249.466212393699
1.9400093325627974,209.03596542514555
1.471284636628493,158.06957958271965
1.910987580779633,204.12791710640087
2.433548371240931,294.8717172112257
